1	8531
1	9967
1	9992
2	7104
2	8825
2	9889
3	8230
3	9997
3	9999
4	8191
4	9852
4	9922
5	1845
5	2365
5	9860
5	9986
6	9956
6	9971
6	9979
7	9742
7	9901
7	9987
7	10000
8	9450
8	9935
8	9950
9	9639
9	9902
9	9987
10	9823
10	9971
10	9979
11	3460
11	9989
11	10000
12	2124
12	9559
12	9965
13	8507
13	9804
13	9993
14	835
14	8262
14	9882
15	9845
15	9925
15	9998
16	6994
16	9857
16	9933
17	9010
17	9785
17	9797
18	9811
18	9861
18	9981
19	9969
19	9981
19	9985
20	8026
20	9555
20	9860
21	1550
21	9936
21	9959
22	8380
22	9989
22	10000
23	6961
23	7467
23	9984
24	9080
24	9776
24	9790
25	9939
25	9967
25	9983
25	9999
26	8953
26	9832
26	9974
27	5237
27	9776
27	9879
28	9977
28	9978
28	9991
29	8510
29	9871
29	9935
30	1196
30	9422
30	9819
31	3859
31	9312
31	9965
32	9670
32	9886
32	9904
33	9994
33	9997
33	9999
34	9715
34	9794
34	9908
35	5193
35	9871
35	9935
36	779
36	9437
36	9882
37	9190
37	9964
37	9968
38	9766
38	9969
38	9981
39	9144
39	9869
39	9998
40	8052
40	9372
40	9933
41	6151
41	9997
41	9999
42	8736
42	9849
42	9929
43	4638
43	4751
43	9998
44	9664
44	9852
44	9922
45	4107
45	9638
45	9905
46	9884
46	9920
46	9963
47	3971
47	6063
47	9980
48	3325
48	9966
48	9996
49	9801
49	9978
49	9991
50	9716
50	9886
50	9939
51	9934
51	9943
51	9969
52	4719
52	9960
52	9997
53	395
53	6288
53	9617
54	9770
54	9978
54	9991
55	9943
55	9969
55	9981
56	8377
56	9858
56	9939
57	8349
57	9956
57	9971
58	9875
58	9964
58	9968
59	1294
59	9945
59	9962
59	10000
60	5851
60	9983
60	9986
61	9892
61	9972
61	9988
62	5174
62	9989
62	10000
63	9775
63	9843
63	9987
64	9009
64	9799
64	9877
65	9913
65	9978
65	9991
66	8468
66	9947
66	9980
67	9867
67	9978
67	9991
68	9938
68	9954
68	9992
69	9830
69	9928
69	9982
70	5146
70	9986
70	9993
71	9914
71	9986
71	9993
72	9938
72	9954
72	9992
73	9715
73	9726
73	9908
74	9985
74	9989
74	10000
75	9225
75	9909
75	9998
76	6364
76	9107
76	9559
77	9823
77	9956
77	9971
78	6536
78	9878
78	9995
79	9726
79	9903
79	9933
80	5503
80	9916
80	9978
81	9945
81	9957
81	9963
82	2663
82	9647
82	9942
83	9324
83	9895
83	9947
84	9937
84	9975
84	9991
85	9825
85	9956
85	9971
86	1625
86	8656
86	9886
87	9500
87	9681
87	9838
88	8420
88	9883
88	10000
89	2933
89	9550
89	9753
90	8482
90	9074
90	9877
91	6801
91	8695
91	9896
92	9737
92	9997
92	9999
93	3957
93	9364
93	9964
94	9741
94	9909
94	9998
95	9889
95	9968
95	9993
96	9637
96	9964
96	9968
97	9750
97	9911
97	9992
98	8887
98	9822
98	9991
99	2118
99	9301
99	9930
100	7659
100	9834
100	9998
101	1320
101	7204
101	9992
102	9751
102	9986
102	9993
103	9679
103	9978
103	9991
104	9890
104	9907
104	9990
105	6983
105	8065
105	8100
106	9994
106	9997
106	9999
107	9163
107	9966
107	9996
108	9337
108	9479
108	9819
109	9985
109	9989
109	10000
110	3901
110	8992
110	9057
111	6456
111	9866
111	9982
112	4209
112	8039
112	9836
113	9240
113	9863
113	9930
114	1856
114	9897
114	9899
115	1403
115	9935
115	9950
116	7319
116	9385
116	9722
117	9914
117	9941
117	9983
118	9957
118	9963
118	9967
119	9270
119	9947
119	9980
120	8944
120	9980
120	9984
121	9761
121	9975
121	9983
122	9994
122	9997
