1	523
1	2678
1	6580
1	7137
1	7400
1	9686
1	9867
2	521
2	1496
2	4916
2	5733
2	7661
2	8694
2	8884
3	449
3	2132
3	4332
3	6317
3	7018
3	8720
3	9716
4	361
4	3620
4	5677
4	6048
4	6936
4	8836
4	9827
5	6
5	4755
5	4889
5	6816
5	6964
5	9091
5	9513
6	1084
6	1667
6	4824
6	6725
6	7938
6	8649
7	3112
7	3602
7	4386
7	6242
7	6451
7	9552
7	9832
8	5531
8	7156
8	8156
8	9073
8	9262
8	9575
8	9975
9	364
9	5121
9	5552
9	7155
9	8064
9	8336
9	9060
10	4435
10	4994
10	8151
10	8503
10	8618
10	9384
10	9406
11	1671
11	2083
11	3563
11	3604
11	5800
11	6125
11	9116
12	575
12	2561
12	4803
12	5334
12	6781
12	6806
12	7381
13	849
13	2765
13	3126
13	4743
13	8680
13	9359
13	9749
14	1366
14	5286
14	6353
14	7041
14	7686
14	9181
14	9972
15	173
15	2603
15	3791
15	6191
15	8018
15	8496
15	9257
16	2936
16	6868
16	7722
16	8310
16	9393
16	9659
16	9957
17	583
17	1866
17	6768
17	7473
17	7495
17	9083
17	9260
18	1711
18	2251
18	2285
18	3308
18	5694
18	8791
18	9220
19	831
19	1501
19	4660
19	5099
19	6474
19	9041
19	9251
20	3923
20	4658
20	5124
20	5387
20	5834
20	8689
20	9541
21	2657
21	3149
21	3184
21	4477
21	6975
21	9430
21	9826
22	1124
22	2624
22	2789
22	3031
22	3058
22	3141
22	7058
23	3528
23	4816
23	5074
23	6450
23	7289
23	7554
23	9421
24	2176
24	6798
24	6833
24	7109
24	7468
24	8876
24	9040
25	514
25	785
25	838
25	7031
25	7759
25	8821
25	9391
26	2789
26	4810
26	6421
26	6755
26	8200
26	8272
26	8866
27	935
27	6119
27	6224
27	6761
27	8409
27	9287
27	9805
28	1627
28	2304
28	2992
28	3799
28	4945
28	7265
28	7547
29	1652
29	2072
29	2858
29	4376
29	5142
29	6103
29	7825
30	1803
30	3898
30	6342
30	6566
30	6590
30	7527
30	9941
31	2025
31	3510
31	6587
31	6703
31	7361
31	8456
31	9274
32	2301
32	3021
32	4817
32	6109
32	8301
32	9396
32	9638
33	1753
33	3608
33	3799
33	5331
33	7151
33	8859
33	8875
34	5028
34	5485
34	5863
34	8640
34	8793
34	9411
34	9895
35	1280
35	1896
35	4319
35	6695
35	7589
35	8530
35	8562
36	2104
36	2274
36	3282
36	5486
36	6868
36	8152
36	9880
37	2672
37	4219
37	5452
37	6328
37	7447
37	8002
37	9695
38	1130
38	4033
38	4129
38	4141
38	7420
38	8440
38	9499
39	987
39	4524
39	4790
39	7378
39	7854
39	7859
39	9155
40	2800
40	3932
40	4439
40	8170
40	8637
40	9737
40	9935
41	186
41	2436
41	3244
41	3302
41	4089
41	4520
41	5378
42	394
42	999
42	1786
42	6866
42	7582
42	7847
42	9078
43	2782
43	4335
43	4774
43	6229
43	8650
43	9209
43	9834
44	2351
44	4079
44	5191
44	6199
44	6293
44	7006
44	9195
45	54
45	1148
45	1573
45	2507
45	3229
45	3498
45	7934
46	2926
46	4807
46	6126
46	6961
46	7875
46	9113
46	9468
47	87
47	569
47	1163
47	4022
47	7454
47	8201
47	8501
48	1720
48	2814
48	4253
48	7167
48	7477
48	9466
48	9899
49	4971
49	5468
49	5600
49	5888
49	6841
49	9158
49	9439
50	2499
50	3708
50	5501
50	7394
50	7956
50	8173
50	8177
51	1343
51	2401
51	3623
51	4521
51	7127
51	9208
51	9278
52	1040
52	1447
52	5285
52	6177
52	8806
52	8980
52	9677
53	2557
53	4490
53	5626
53	6170
53	7765
53	8704
53	9632
54	3076
54	3159
54	3498
54	4279
54	7446
54	8126
55	302
55	2178
55	3716
55	4976
55	7714
55	8223
55	9102
56	395
56	3585
56	5891
56	7102
56	7536
56	7954
56	9247
57	1821
57	4730
57	5461
57	8225
57	9093
57	9398
57	9656
58	694
58	6363
58	6846
58	7030
58	7395
58	7583
58	7888
59	3906
59	5426
59	5652
59	7773
59	8109
59	8631
59	9508
60	465
60	4436
60	5063
60	5225
60	8087
60	8411
60	8651
61	1696
61	3053
61	5088
61	7555
61	7606
61	7969
61	9340
62	2341
62	5819
62	5888
62	7466
62	8238
62	8892
62	9420
63	478
63	1673
63	3047
63	6472
63	6558
63	7976
63	9146
64	4025
64	4043
64	5114
64	6280
64	6918
64	8192
64	9990
65	674
65	2752
65	7125
65	8747
65	8848
65	9102
65	9445
66	3311
66	5428
66	5801
66	8873
66	8949
66	9310
66	9876
67	648
67	2874
67	3770
67	4805
67	4822
67	5502
67	5763
68	1230
68	1788
68	3933
68	5982
68	6316
68	6681
68	8569
69	486
69	2504
69	3937
69	4603
69	5598
69	8383
69	9310
70	206
70	3268
70	4772
70	5664
70	5671
70	6678
70	9445
71	806
71	4169
71	5067
71	6591
71	7443
71	9440
71	9710
72	834
72	1624
72	5204
72	7246
72	7954
72	9073
72	9903
73	4051
73	4059
73	4138
73	4818
73	6625
73	8897
73	9548
74	309
