1	6029
1	7223
1	15675
1	16149
1	18255
1	20361
1	21938
2	224
2	4665
2	7930
2	10268
2	14076
2	15451
2	21914
3	3776
3	6885
3	10056
3	16779
3	19884
3	22211
3	24056
4	1969
4	6023
4	18254
4	21534
4	21984
4	22004
4	23614
5	536
5	4493
5	6193
5	7266
5	14962
5	19483
5	20248
6	6424
6	6721
6	12302
6	16478
6	16831
6	24068
6	24417
7	2447
7	3041
7	6179
7	6312
7	14041
7	14952
7	19486
8	3197
8	3473
8	8229
8	9472
8	13400
8	14706
8	21208
9	44
9	13301
9	16917
9	19346
9	22536
9	23594
9	24755
10	376
10	9037
10	13422
10	16101
10	16104
10	20433
10	22193
11	6473
11	7968
11	13404
11	13914
11	17031
11	23302
11	24427
12	5365
12	10334
12	17492
12	19831
12	20028
12	20219
12	23221
13	1492
13	4961
13	5479
13	7008
13	7902
13	10384
13	20458
14	5078
14	5350
14	6438
14	7360
14	7611
14	16019
14	18948
15	360
15	7688
15	11407
15	16668
15	19446
15	21082
15	21731
16	6833
16	8317
16	13656
16	15169
16	18172
16	19398
16	20691
17	1402
17	17758
17	18438
17	18723
17	20754
17	21465
17	24674
18	12851
18	19129
18	19699
18	19976
18	22267
18	22864
18	22951
19	9133
19	12680
19	15259
19	17078
19	17487
19	21222
19	23885
20	10286
20	10546
20	20772
20	21310
20	22880
20	23685
20	24402
21	5689
21	9470
21	9781
21	13139
21	13235
21	17551
21	23445
22	10985
22	11825
22	15487
22	18564
22	19058
22	20535
22	22961
23	10220
23	18145
23	19482
23	21572
23	21815
23	22158
23	22755
24	142
24	851
24	4144
24	16021
24	18336
24	22558
24	22607
25	2734
25	3571
25	12263
25	18841
25	21468
25	23725
25	24795
26	1653
26	3570
26	12570
26	15989
26	15995
26	16068
26	20762
27	5778
27	10547
27	13014
27	17083
27	18322
27	18971
27	22691
28	3865
28	7877
28	8703
28	10247
28	19587
28	20178
28	23042
29	3806
29	7150
29	7564
29	15060
29	22932
29	23863
29	24831
30	2810
30	11245
30	14856
30	17984
30	19253
30	20854
30	22442
31	3096
31	7337
31	14305
31	15083
31	17288
31	19571
31	20887
32	9546
32	12724
32	16455
32	16923
32	17183
32	18702
32	22060
33	556
33	865
33	16642
33	18648
33	20837
33	22789
33	23508
34	2059
34	10884
34	12436
34	13279
34	14112
34	16454
34	20640
35	2853
35	6027
35	13474
35	14378
35	15912
35	21636
35	24033
36	6010
36	9425
36	12119
36	15872
36	18153
36	22092
36	22766
37	1544
37	4469
37	10788
37	12707
37	14067
37	15873
37	21616
38	1302
38	16155
38	19164
38	22687
38	23543
38	24076
38	24968
39	657
39	1419
39	11857
39	14160
39	14785
39	22331
39	24168
40	809
40	6219
40	9955
40	17169
40	20788
40	22664
40	24862
41	4336
41	5840
41	14139
41	16207
41	21634
41	21985
41	22133
42	1791
42	5832
42	11932
42	16586
42	22245
42	22903
42	24167
43	1767
43	2724
43	6457
43	15864
43	16299
43	22116
43	24170
44	17699
44	19031
44	19430
44	20753
44	21118
44	24835
45	779
45	8012
45	20016
45	20834
45	21240
45	23104
45	23944
46	749
46	4042
46	6435
46	11317
46	11615
46	14160
46	22154
47	1168
47	2708
47	13027
47	14097
47	17833
47	23652
47	24754
48	6126
48	15238
48	17568
48	17593
48	18379
48	18726
48	23176
49	1458
49	14868
49	16225
49	19489
49	19832
49	21856
49	23021
50	7462
50	7780
50	10311
50	15273
50	17946
50	22015
50	24696
51	4463
51	6151
51	13283
51	14181
51	17718
51	18591
51	24121
52	1567
52	4605
52	5185
52	11016
52	18855
52	21073
52	23766
53	2390
53	6369
53	13440
53	16586
53	17075
53	17430
53	23927
54	10078
54	15074
54	20136
54	21929
54	22107
54	22369
54	23175
55	1415
55	3708
55	7075
55	17377
55	21349
55	23780
55	23818
56	87
56	1643
56	9741
56	16613
56	17333
56	21547
56	23334
57	8068
57	14226
57	16579
57	17307
57	20241
57	23287
57	24943
58	4801
58	9272
58	10763
58	12684
58	13890
58	20175
58	22749
59	134
59	2210
59	6944
59	9489
59	20463
59	22038
59	24066
60	1032
60	1159
60	7117
60	10347
60	18432
60	23614
60	24486
61	3091
61	4190
61	10517
61	13361
61	16644
61	19414
61	19789
62	2643
62	10518
62	16498
62	19250
62	19843
62	21430
62	24850
63	3862
63	9590
63	12883
63	14427
63	21807
63	22626
63	22877
64	3160
64	3471
64	15662
64	16838
64	20181
64	24143
64	24986
65	1723
65	6805
65	6927
65	13105
65	14086
65	16749
65	22979
66	8163
66	11018
66	15863
66	20196
66	21068
66	24253
66	24821
67	9813
67	11079
67	12648
67	13475
67	13764
67	14907
67	17185
68	96
68	2912
68	11064
68	14077
68	17028
68	19300
68	22086
69	1793
69	4833
69	9220
69	9754
69	12019
69	22464
69	24233
70	260
70	932
70	10473
70	16509
70	19161
70	20908
70	21616
71	3331
71	11849
71	17350
71	21538
71	21652
71	22028
71	24888
72	1667
72	13774
72	15015
72	15989
72	17402
72	19388
72	21605
73	2993
73	4424
73	9142
73	11822
73	14039
73	21589
73	24496
74	5114
74	5184
74	9835
74	18504
74	18596
74	18910
74	24029
75	3649
75	9315
75	11901
75	14068
75	16834
75	17740
75	23797
76	347
76	4529
76	4982
76	6843
76	15536
76	19828
76	24760
77	451
77	2047
77	16691
77	17035
77	22277
77	22387
77	24042
78	6609
78	10392
78	10718
78	13728
78	15852
78	17787
78	21623
79	12371
79	12915
79	17134
79	21530
79	21813
79	23474
79	24448
80	2102
80	2639
80	5150
80	11770
80	17530
80	19021
80	23679
81	2874
81	4088
81	11930
81	14705
81	14759
81	17731
81	19839
82	2580
82	6257
82	11504
82	15588
82	15877
82	18081
82	24107
83	3251
83	7174
83	13673
83	16689
83	20552
83	21002
83	23012
84	4774
84	5414
84	19229
84	19848
84	21190
84	22904
84	23766
85	598
85	851
85	4728
85	14832
85	14996
85	23812
85	24737
86	8440
86	8698
86	11781
86	16096
86	19626
86	20822
86	21610
87	4070
87	4356
87	16733
87	17700
87	18333
87	23735
88	2980
88	11815
88	13907
88	15055
88	18021
88	18425
88	21903
89	8396
89	13851
89	18623
89	19472
89	19874
89	21852
89	24996
90	1663
90	2558
90	2863
90	8281
90	10403
90	18579
90	19551
91	942
91	1617
91	1721
91	2314
91	19314
91	20620
91	24155
92	13639
92	19300
92	20167
92	21519
92	22380
92	23459
92	24913
93	736
93	3015
93	7543
93	10400
93	12604
93	15229
93	17086
94	8264
94	11509
94	13540
94	18244
94	24028
94	24427
94	24445
95	956
95	1071
95	16620
95	16631
95	20724
95	21559
95	22220
96	2147
96	12531
96	13729
96	15156
96	19872
96	22816
97	3867
97	14410
97	16592
97	17063
97	20687
97	21827
97	22367
98	9191
98	14696
98	16401
98	17813
98	17835
98	18322
98	21449
99	9227
99	9460
99	11647
99	13488
99	18788
99	19460
99	23941
100	1132
100	5232
100	7949
100	11179
100	12387
100	20990
100	24807
101	6883
101	8289
101	8839
101	18467
101	19329
101	21659
101	21793
102	3590
102	4523
102	11875
102	15214
102	18530
102	19399
102	20716
103	888
103	4679
103	14604
103	18009
103	20413
103	21560
103	24075
104	10319
104	12484
104	14368
104	18263
104	20515
104	23472
104	23901
105	3933
105	8160
105	12002
105	13986
105	14738
105	15425
105	17187
106	423
106	564
106	9360
106	12071
106	17268
106	20162
106	23104
107	1895
107	2770
107	3523
107	7269
107	17011
107	18846
107	19468
108	8298
108	11146
108	13531
108	14202
108	15832
108	18778
108	24096
109	2076
109	4341
109	9861
109	11635
109	12936
109	13059
109	21786
110	7000
110	11286
110	12689
110	14106
110	14974
110	20109
110	23620
111	1605
111	14623
111	18380
111	19707
111	20523
111	22543
111	24339
112	3453
112	12852
112	16343
112	20050
112	20480
112	21848
112	23367
113	1828
113	8766
113	16467
113	18035
113	18211
113	23363
113	24778
114	11141
114	12653
114	14347
114	14445
114	15612
114	20591
114	24039
115	7699
115	13067
115	14419
115	19648
115	21407
115	24337
115	24562
116	827
116	2849
116	5374
116	5424
116	14153
116	16781
116	18170
117	14531
117	16224
117	16337
117	19681
117	19803
117	19877
117	23581
118	7655
118	14359
118	17471
118	20367
118	21588
118	23407
118	24357
119	7443
119	10353
119	16000
119	19818
119	21447
119	23224
119	23934
120	2153
120	2719
120	6548
120	14462
120	18609
120	21091
120	24711
121	1825
121	8109
121	12849
121	14936
121	15639
121	20358
121	24639
122	7704
122	10509
122	13230
122	16439
122	19506
122	22960
122	24733
123	929
123	9185
123	15712
123	17697
123	19248
123	19355
123	20980
124	2154
124	9558
124	9851
124	13151
124	17404
124	18064
124	18684
125	5234
125	11258
125	11788
125	13978
125	16362
125	16558
125	18149
126	1996
126	3282
126	4067
126	6078
126	22489
126	22535
126	24957
127	1312
127	5713
127	6636
127	13901
127	14358
127	18977
127	23371
128	2290
128	2705
128	3668
128	13967
128	14149
128	23626
128	24140
129	1874
129	6226
129	6868
129	9183
129	14381
129	19213
129	24087
130	429
130	3391
130	14103
130	14576
130	16020
130	22213
130	22357
131	11652
131	15161
131	17980
131	19340
131	19927
131	19978
131	24665
132	6093
132	6434
132	8690
132	12788
132	16887
132	23947
132	24375
133	3343
133	8763
133	11446
133	18763
133	20290
133	22214
133	24268
134	2257
134	6438
134	9605
134	12397
134	14430
134	19455
135	3964
135	13429
135	17456
135	17927
135	18651
135	19273
135	21581
136	430
136	4272
136	10390
136	14749
136	20483
136	22930
136	23854
137	1944
137	4215
137	12417
137	16917
137	21341
137	24417
137	24604
138	11608
138	13969
138	14470
138	14843
138	17079
138	18263
138	20747
139	6790
139	8121
139	9825
139	16551
139	19695
139	21128
139	23585
140	2295
140	5931
140	5945
140	9345
140	13762
140	14575
140	16985
141	1379
141	6859
141	12362
141	19785
141	21600
141	23154
141	24056
142	2606
142	8549
142	10054
142	23115
142	23501
142	23652
143	6048
143	17238
143	18751
143	20842
143	20924
143	22544
143	23194
144	4003
144	11929
144	16913
144	18454
144	20309
144	20487
144	20559
145	3229
145	10049
145	13742
145	16236
145	20752
145	23407
145	24361
146	8649
146	12174
146	14595
146	16265
146	16483
146	23872
146	24030
147	3372
147	8390
147	15442
147	22222
147	22576
147	24008
147	24100
148	4230
148	8199
148	9015
148	12291
148	15776
148	15999
148	23846
149	1357
149	4365
149	10869
149	17486
149	18971
149	21855
149	24339
150	3542
150	3940
150	12362
150	17209
150	17331
150	19417
150	21729
151	3547
151	12384
151	13770
151	17055
151	18985
151	22851
151	23220
152	3315
152	7343
152	14121
152	20645
152	23084
152	23953
152	24760
153	2568
153	17470
153	18225
153	18226
153	18367
153	19403
153	22054
154	2865
154	2954
154	7075
154	11834
154	15285
154	20951
154	24592
155	3580
155	8347
155	8902
155	13656
155	15453
155	15636
155	24627
156	2008
156	5660
156	7763
156	14939
156	21052
156	23934
156	24725
157	3377
157	5430
157	5980
157	13321
157	20360
157	21798
157	24286
158	12114
158	17778
158	22169
158	22365
158	22533
158	23219
158	23938
159	5635
159	7876
159	13883
159	18093
159	20151
159	21789
159	22574
160	3859
160	11963
160	16678
160	17292
160	20316
160	24458
160	24988
161	912
161	4047
161	5953
161	10121
161	10285
161	10852
161	18639
162	199
162	8017
162	9332
162	9857
162	19713
162	20143
162	21878
163	2523
163	10857
163	12838
163	16531
163	20815
163	21527
163	22275
164	4139
164	4200
164	9388
164	16361
164	18347
164	19461
164	24480
165	8085
165	9508
165	16360
165	16403
165	19236
165	20132
165	22052
166	1972
166	12020
166	17216
166	18015
166	19114
166	22820
166	23080
167	1954
167	4115
167	14733
167	16683
167	17737
167	22052
167	22170
168	379
168	6044
168	12128
168	16444
168	17047
168	18957
168	24612
169	5300
169	9510
169	11069
169	11975
169	20582
169	20854
169	21917
170	11710
170	16280
170	17115
170	18422
170	21524
170	22021
170	22551
171	5870
171	8412
171	9151
171	18005
171	19379
171	22348
171	23602
172	4752
172	5668
172	14522
172	16604
172	22198
172	23186
172	24012
173	2291
173	2933
173	10371
173	20008
173	21123
173	24206
173	24703
174	3487
174	12287
174	14858
174	16104
174	16446
174	23242
174	23698
175	1684
175	5535
175	7728
175	11548
175	19133
175	19525
175	22972
176	2455
176	17001
176	17011
176	17439
176	20169
176	23207
176	24790
177	7343
177	13379
177	15264
177	15988
177	20601
177	21057
177	24132
178	13279
178	16573
178	21155
178	21597
178	21768
178	24671
178	24991
179	4859
179	8130
179	10934
179	12729
179	13544
179	20669
179	22120
180	1630
180	4647
180	4816
180	14872
180	19263
180	21051
180	24560
181	924
181	17089
181	18609
181	18803
181	19659
181	21091
181	24226
182	535
182	5346
182	9565
182	21229
182	23134
182	23918
182	24702
183	1394
183	4699
183	5624
183	8734
183	14173
183	15662
183	23830
184	2146
184	7395
184	15952
184	17939
184	18608
184	19691
184	24447
185	3298
185	3641
185	4352
185	7046
185	9595
185	11128
185	24012
186	1857
186	5781
186	10539
186	12828
186	18520
186	19825
186	23427
187	5292
187	8657
187	12508
187	13646
187	15885
187	20417
187	23961
188	6249
188	11060
188	13546
188	15651
188	18338
188	18359
188	21829
189	4386
189	11028
189	13022
189	13502
189	15032
189	18377
189	20924
190	6959
190	7541
190	8173
190	16812
190	16945
190	19087
190	23086
191	1057
191	9668
191	10006
191	14950
191	16004
191	18192
191	24722
192	3241
192	5830
192	9456
192	10336
192	11639
192	15145
192	20860
193	5264
193	8432
193	15427
193	16447
193	17971
193	21996
193	24952
194	357
194	1225
194	7420
194	15513
194	17172
194	20298
194	23875
195	1490
195	4928
195	17087
195	19929
195	20618
195	22697
195	24906
196	8301
196	12912
196	13007
196	13768
196	18622
196	21028
196	22618
197	5630
197	9074
197	17113
197	17252
197	19082
197	21429
197	24725
198	2514
198	4609
198	8006
198	10725
198	17695
198	20118
198	24527
199	7295
199	7499
199	8017
199	13166
199	13231
199	14036
200	4513
200	6847
200	12963
200	14289
200	19327
200	20381
200	24930
201	403
201	407
201	3660
201	5294
201	7187
201	7365
201	20508
202	3046
202	7548
202	7733
202	8457
202	11794
202	22495
202	24666
203	1110
203	3533
203	14506
203	16068
203	19601
203	20228
203	24260
204	1268
204	1580
204	7746
204	9348
204	13345
204	19849
204	21022
205	1026
205	1358
205	4972
205	11734
205	11895
205	16457
205	22123
206	2867
206	4742
206	6919
206	12404
206	14543
206	20541
206	20758
207	14380
207	15832
207	16091
207	16189
207	16948
207	17383
207	23079
208	6163
208	9138
208	10021
208	13600
208	15309
208	24124
208	24297
209	4008
209	8664
209	11127
209	11846
209	12252
209	12808
209	13095
210	1927
210	2810
210	9510
210	10528
210	19488
210	21164
210	23781
211	13518
211	16635
211	18988
211	20115
211	20848
211	22354
211	23553
212	2134
212	11013
212	11864
212	16059
212	17028
212	22201
212	24653
213	7936
213	8954
213	12594
213	12625
213	13420
213	20062
213	22673
214	2232
214	8267
214	9113
214	12303
214	17018
214	18027
214	19593
215	5598
215	12868
215	15201
215	18914
215	22069
215	22798
215	24281
216	5969
216	6562
216	10610
216	12316
216	13246
216	18082
216	22314
217	1815
217	6572
217	7206
217	10773
217	14347
217	21633
217	23651
218	10449
218	11950
218	13951
218	22058
218	23126
218	23359
218	23773
219	8490
219	8573
219	8857
219	12886
219	14966
219	20613
219	24973
220	6686
220	14485
220	14762
220	14845
220	16982
220	21505
220	21924
221	3226
221	5050
221	6248
221	8040
221	18221
221	18806
221	20626
222	4392
222	7608
222	14715
222	19217
222	22566
222	22930
222	23989
223	7635
223	9869
223	10720
223	10752
223	19897
223	19928
223	24083
224	5344
224	9899
224	14158
224	14877
224	18672
224	23527
225	5303
225	10380
225	11139
225	15056
225	20047
225	21248
225	22550
226	5184
226	8032
226	8565
226	8855
226	11364
226	14057
226	17794
227	2080
227	11347
227	14775
227	15021
227	17081
227	21294
227	24306
228	8266
228	9610
228	12522
228	12932
228	14192
228	21477
228	22973
229	1091
229	3356
229	7703
229	14849
229	18927
229	20588
229	23403
230	2104
230	8223
230	13892
230	18078
230	21789
230	23882
230	24322
231	4139
231	6067
231	15335
231	21154
231	21280
231	21368
231	22835
232	6835
232	8332
232	14461
232	23260
232	23605
232	24205
232	24783
233	1770
233	8627
233	13752
233	17249
233	18608
233	18962
233	24900
234	7057
234	9623
234	11454
234	11559
234	15762
234	18284
234	24003
235	1454
235	11452
